object,field,RA,DEC,radius_aper(pixel),uJava,F378,F395,F410,F430,gSDSS,F515,rSDSS,F660,iSDSS,F861,zSDSS,e_uJava,e_F378,e_F395,e_F410,e_F430,e_gSDSS,e_F515,e_rSDSS,e_F660,e_iSDSS,e_F861,e_zSDSS
IC1626,MC0116,16.555416,-73.29694,55.00000000000001,14.34861116069519,13.896089664162147,13.58184666554415,13.384145338283089,13.410095178315613,13.308102003776945,13.262104700598211,13.067620231950642,13.062245234803374,12.969445856616742,12.879853185699726,12.855841024965477,0.1434861116069519,0.13896089664162148,0.1358184666554415,0.1338414533828309,0.13410095178315615,0.13308102003776945,0.13262104700598212,0.1306762023195064,0.13062245234803374,0.12969445856616743,0.12879853185699727,0.12855841024965478
IC1641,MC0095,17.4125,-71.766945,45.0,15.741547508912333,15.18007019455721,14.881427184623492,14.635682523430685,14.67180389098968,14.526846471282838,14.480160540593772,14.411475709839623,14.459163163025305,14.419234739420432,14.504811272136873,14.49781125043213,0.15741547508912335,0.1518007019455721,0.1488142718462349,0.14635682523430685,0.14671803890989682,0.14526846471282837,0.14480160540593773,0.14411475709839625,0.14459163163025307,0.14419234739420433,0.14504811272136872,0.1449781125043213
IC1655,MC0072,17.974167,-71.32972,95.0,14.140862809563563,13.669701023362604,13.443808368257987,13.223844182496034,13.238053518026629,13.18550590576016,13.152878521099536,13.071208433352723,13.082088347768291,13.061736503659095,13.098057335582288,13.071635652571489,0.14140862809563565,0.13669701023362604,0.13443808368257987,0.13223844182496033,0.1323805351802663,0.1318550590576016,0.13152878521099537,0.13071208433352724,0.13082088347768292,0.13061736503659094,0.1309805733558229,0.1307163565257149
IC1660,MC0095,18.1575,-71.76111,59.99999999999999,14.235989753078375,13.771858200279132,13.568324795924468,13.355269149331527,13.358159530609706,13.309738405468334,13.281269743938488,13.2434775140239,13.256380667938114,13.259430949371122,13.253476866303739,13.286613482149038,0.14235989753078376,0.13771858200279133,0.1356832479592447,0.13355269149331528,0.13358159530609706,0.13309738405468335,0.13281269743938487,0.132434775140239,0.13256380667938114,0.13259430949371123,0.1325347686630374,0.13286613482149037
IC1662,MC0116,18.1375,-73.456665,70.0,14.126651417900097,13.866577220024048,13.698188013331006,13.572757241948512,13.61701279119908,13.643076016287676,13.657685936520782,13.681565116134847,13.719725280839102,13.75244350597749,13.837141901048899,13.884313775040901,0.141266514179001,0.13866577220024048,0.13698188013331006,0.13572757241948513,0.13617012791199082,0.13643076016287675,0.13657685936520783,0.13681565116134847,0.137197252808391,0.1375244350597749,0.138371419010489,0.13884313775040902
Cl Kron 15,MC0093,10.05375,-72.69861,59.99999999999999,15.016905459197385,14.553609307240526,14.325043111880484,13.870768746843954,13.834114845263356,13.63508797308986,13.511620727206745,13.315271775291272,13.310002362733464,13.23016830056057,13.254466248147608,13.228020319592211,0.15016905459197386,0.14553609307240525,0.14325043111880484,0.13870768746843953,0.13834114845263357,0.1363508797308986,0.13511620727206747,0.13315271775291274,0.13310002362733464,0.13230168300560569,0.1325446624814761,0.13228020319592212
Cl Kron 15,MC0114,10.05375,-72.69861,5.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
Cl Kron 16,MC0093,10.139167,-72.74,50.0,16.28170345057321,15.860350142755236,15.725589185973025,15.280282771624915,15.224587368419108,14.780807701337558,14.640787243348342,14.228682539646897,14.184327123430586,14.035475736056544,14.046082046874146,13.996567417499623,0.16281703450573212,0.15860350142755236,0.15725589185973024,0.15280282771624915,0.1522458736841911,0.1478080770133756,0.1464078724334834,0.14228682539646897,0.14184327123430587,0.14035475736056544,0.14046082046874145,0.13996567417499622
Cl Kron 16,MC0114,10.139167,-72.74,50.0,17.671804933104404,16.968610144470574,16.75619305648287,16.707683002690736,17.01130338585424,17.424399584002042,16.547305836812956,16.95975068337551,17.029490236933434,16.733602898764843,16.837706253192813,17.359360896699783,0.17671804933104404,0.16968610144470575,0.1675619305648287,0.16707683002690737,0.1701130338585424,0.17424399584002043,0.16547305836812956,0.1695975068337551,0.17029490236933434,0.16733602898764843,0.16837706253192813,0.17359360896699783
Cl Kron 17,MC0093,10.255,-72.57278,59.99999999999999,14.46728681813369,13.96361452489724,13.587520175926464,13.26252050614466,13.250369679714332,13.048421232423093,12.942923047282068,12.750201437247119,12.739084965104645,12.660088497756634,12.676607625156764,12.633817312882575,0.1446728681813369,0.13963614524897242,0.13587520175926465,0.13262520506144662,0.13250369679714333,0.13048421232423094,0.12942923047282068,0.1275020143724712,0.12739084965104647,0.12660088497756633,0.12676607625156763,0.12633817312882575
Cl Kron 27,MC0115,12.056667,-73.86222,95.0,14.403523870719702,14.131640756354866,14.06147832680368,13.573603304795267,13.356793435642613,12.636259831951788,12.40961799965947,11.582492602663063,11.447061921314688,11.120262994102081,10.934399581827066,10.872392858979282,0.14403523870719703,0.14131640756354866,0.1406147832680368,0.13573603304795268,0.13356793435642614,0.12636259831951788,0.12409617999659471,0.11582492602663064,0.11447061921314688,0.11120262994102081,0.10934399581827066,0.10872392858979282
Cl Kron 29,MC0094,12.973333,-72.952225,5.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
Cl Kron 29,MC0115,12.973333,-72.952225,55.00000000000001,13.21237445010874,12.79156859486667,12.618341188891979,12.385614964310058,12.386495872126916,12.271190826001721,12.196363821178158,12.065561830093657,12.066809674870123,12.022436689868782,12.016337593091226,11.98919072143611,0.1321237445010874,0.1279156859486667,0.1261834118889198,0.12385614964310059,0.12386495872126917,0.12271190826001721,0.12196363821178159,0.12065561830093657,0.12066809674870124,0.12022436689868782,0.12016337593091227,0.1198919072143611
Cl Kron 31,MC0094,13.254167,-72.89694,234.99999999999997,10.67573961606518,10.288576965376237,10.248304565380726,10.097645609908966,10.116500524427817,9.972765376816948,9.938290992192146,9.728560018505483,9.543388028518201,9.606844106169849,9.5757892901515,9.539072176133049,0.1067573961606518,0.10288576965376237,0.10248304565380727,0.10097645609908966,0.10116500524427817,0.09972765376816949,0.09938290992192146,0.09728560018505483,0.09543388028518202,0.09606844106169848,0.095757892901515,0.09539072176133048
Cl Kron 31,MC0115,13.254167,-72.89694,234.99999999999997,10.882605132518176,10.453445772716485,10.466897449770256,10.299108692293682,10.305808868076635,10.12333133412237,10.084406365252168,9.855067714876121,9.663837158988317,9.750935003676164,9.699509412508425,9.67401578548462,0.10882605132518176,0.10453445772716485,0.10466897449770256,0.10299108692293682,0.10305808868076635,0.1012333133412237,0.10084406365252167,0.09855067714876121,0.09663837158988317,0.09750935003676164,0.09699509412508425,0.0967401578548462
Cl Kron 34,MC0094,13.888333,-72.83222,70.0,13.371025659663658,12.966965111277371,12.66459969631045,12.397165828363446,12.398435707707321,12.301878354803314,12.19003633136065,12.09191575578577,12.077716294250852,11.964942683935595,11.940115241451377,11.881255489299999,0.13371025659663657,0.1296696511127737,0.1266459969631045,0.12397165828363446,0.12398435707707321,0.12301878354803314,0.1219003633136065,0.1209191575578577,0.12077716294250852,0.11964942683935595,0.11940115241451377,0.118812554893
Cl Kron 34,MC0115,13.888333,-72.83222,70.0,13.420016340792625,12.951632272494244,12.701287278878922,12.447908098357775,12.443852010534371,12.28647607328888,12.202848265451362,12.016204326162569,11.995230812899049,11.813219669776448,11.71334977659088,11.667933474919156,0.13420016340792626,0.12951632272494246,0.12701287278878923,0.12447908098357775,0.12443852010534372,0.1228647607328888,0.12202848265451362,0.12016204326162569,0.11995230812899049,0.11813219669776448,0.1171334977659088,0.11667933474919157
Cl Kron 45,MC0115,15.691667,-73.73778,29.999999999999996,15.510163092986241,15.190115065975549,15.044142148691666,14.833401155540741,14.800779947379084,14.657249218548502,14.571450190671717,14.388764067666656,14.357899682186861,14.279594285265238,14.268024161210949,14.270484533506064,0.15510163092986243,0.15190115065975549,0.15044142148691667,0.14833401155540743,0.14800779947379084,0.14657249218548501,0.14571450190671717,0.14388764067666657,0.14357899682186862,0.14279594285265237,0.1426802416121095,0.14270484533506064
Cl Kron 50,MC0095,16.150417,-72.160835,55.00000000000001,12.170524662399334,12.080343880154132,11.973725642758538,11.934848600028827,11.972529969631099,12.11079030334767,12.143121881726707,12.358656462080976,12.4507422913378,12.592166010979218,12.760029055023091,12.773235876417775,0.12170524662399335,0.12080343880154132,0.11973725642758538,0.11934848600028827,0.11972529969631099,0.12110790303347671,0.12143121881726707,0.12358656462080976,0.124507422913378,0.1259216601097922,0.12760029055023092,0.12773235876417777
Cl Kron 54,MC0095,16.699167,-72.272224,50.0,12.387303433165272,12.32508584768932,12.269497323726444,12.192407527470152,12.174939399020282,11.964855426272951,11.848783962692018,11.230802927823968,11.055192382069048,10.746967832210162,10.541901581512887,10.468702515292536,0.12387303433165273,0.1232508584768932,0.12269497323726444,0.12192407527470152,0.12174939399020282,0.11964855426272951,0.11848783962692018,0.11230802927823968,0.11055192382069048,0.10746967832210162,0.10541901581512887,0.10468702515292537
Cl Kron 56,MC0095,16.868334,-72.492775,59.99999999999999,13.487611680018091,13.391914244604166,13.150456462255951,12.997018706409968,13.010221409002474,12.96098605185376,12.961576182379753,12.893388861418108,12.879496775166126,12.843809146003636,12.901268179062878,12.86868390061166,0.1348761168001809,0.13391914244604167,0.13150456462255952,0.12997018706409968,0.13010221409002473,0.1296098605185376,0.12961576182379753,0.1289338886141811,0.12879496775166127,0.12843809146003637,0.12901268179062877,0.1286868390061166
Cl Kron 68,MC0095,18.88875,-72.623055,55.00000000000001,15.035648710827935,14.735858266284303,14.43289821198258,14.293988086085447,14.295206434917464,14.331971774006812,14.356718710583706,14.438275339143747,14.496399886450192,14.541083513235836,14.740697907409476,14.676322586861446,0.15035648710827937,0.14735858266284305,0.1443289821198258,0.14293988086085446,0.14295206434917465,0.14331971774006813,0.14356718710583707,0.14438275339143747,0.14496399886450193,0.14541083513235836,0.14740697907409478,0.14676322586861446
Cl Lindsay 33,MC0094,11.854167,-72.840836,55.00000000000001,14.238535645910382,13.839251827419059,13.570902247260808,13.37932866186765,13.378778042715673,13.255011880934564,13.172715037350367,12.95940173611637,12.908968175316577,12.705207492790251,12.617822365119412,12.569768115805246,0.14238535645910383,0.13839251827419058,0.13570902247260808,0.1337932866186765,0.13378778042715675,0.13255011880934564,0.13172715037350366,0.1295940173611637,0.12908968175316576,0.12705207492790252,0.12617822365119413,0.12569768115805247
Cl Lindsay 41,MC0094,12.7325,-72.72639,40.0,13.603409403664802,13.1809099433538,12.8903589584685,12.708856804188382,12.732088558540369,12.736619206340158,12.692499043244966,12.724933408069429,12.792774994524232,12.723330711745652,12.749364757722716,12.73145960081012,0.136034094036648,0.131809099433538,0.128903589584685,0.12708856804188381,0.1273208855854037,0.12736619206340158,0.12692499043244967,0.1272493340806943,0.1279277499452423,0.1272333071174565,0.12749364757722717,0.12731459600810122
Cl Lindsay 48,MC0071,13.366667,-71.39861,55.00000000000001,13.168694029200987,12.882573142369921,12.744096775352519,12.590645575987113,12.613000754970171,12.723854921732519,12.718561324942534,12.908808916587628,12.96066871729771,13.108704613493082,13.235838835893567,13.239935741072282,0.13168694029200986,0.1288257314236992,0.1274409677535252,0.12590645575987114,0.12613000754970172,0.1272385492173252,0.12718561324942534,0.12908808916587627,0.1296066871729771,0.13108704613493083,0.13235838835893568,0.1323993574107228
Cl Lindsay 51,MC0094,13.724583,-72.11222,70.0,12.037375284550048,11.861772840946827,11.681827993982111,11.25625632697585,11.149922823167536,11.023515493371692,10.654336782368535,10.703110230196346,10.601204733962435,10.549278649855255,10.35124328371995,10.416906787171397,0.12037375284550049,0.11861772840946827,0.1168182799398211,0.1125625632697585,0.11149922823167537,0.11023515493371693,0.10654336782368536,0.10703110230196346,0.10601204733962435,0.10549278649855255,0.1035124328371995,0.10416906787171398
Cl Lindsay 52,MC0115,13.82125,-73.507225,45.0,14.692367180849814,14.28721806882519,14.073638245544794,13.8301827185531,13.862752589529727,13.70160832149728,13.668206339710155,13.538003205880141,13.555704038578297,13.495561364248756,13.525406988412954,13.501176571051973,0.14692367180849814,0.14287218068825192,0.14073638245544795,0.138301827185531,0.13862752589529728,0.1370160832149728,0.13668206339710154,0.13538003205880142,0.13555704038578298,0.13495561364248757,0.13525406988412955,0.13501176571051973
Cl Lindsay 56,MC0094,14.375833,-72.26417,55.00000000000001,11.597752113194623,11.441385019752133,11.30103232448641,11.21763422284607,11.262394787923716,11.335932568746145,11.333430073578977,11.422740377834012,11.433754495251742,11.487607820345373,11.53422536973064,11.518488823079776,0.11597752113194623,0.11441385019752133,0.11301032324486411,0.11217634222846071,0.11262394787923716,0.11335932568746145,0.11333430073578978,0.11422740377834012,0.11433754495251743,0.11487607820345373,0.1153422536973064,0.11518488823079777
Cl Lindsay 65,MC0094,15.252917,-72.75,59.99999999999999,13.933180891512524,13.710614523539846,13.455994235223294,13.328106838450617,13.370811682655926,13.311354408871434,13.258974482834322,13.178701296354381,13.19899038635774,13.117700290898725,13.12528968946669,13.11127073453924,0.13933180891512525,0.13710614523539846,0.13455994235223295,0.13328106838450618,0.13370811682655925,0.13311354408871434,0.13258974482834324,0.1317870129635438,0.1319899038635774,0.13117700290898726,0.1312528968946669,0.1311127073453924
Cl Lindsay 65,MC0115,15.252917,-72.75,59.99999999999999,13.861718486452073,13.68256376913632,13.393739354722669,13.338928112404194,13.33181467735563,13.267730009281753,13.205553519248873,13.08806536264851,13.183196492798086,13.119588538203018,13.20373064035414,13.044989590413989,0.13861718486452074,0.13682563769136322,0.1339373935472267,0.13338928112404194,0.1333181467735563,0.13267730009281753,0.13205553519248875,0.1308806536264851,0.13183196492798085,0.1311958853820302,0.1320373064035414,0.13044989590413988
Cl Lindsay 66,MC0094,15.435833,-72.56416,59.99999999999999,11.67371467562217,11.315239676441243,11.137195763045275,11.081029218923181,11.123395290287482,11.20358148275524,11.187958739751167,11.311690044706289,11.353162523438154,11.453706095396777,11.482367688434525,11.497585903717232,0.11673714675622171,0.11315239676441242,0.11137195763045275,0.11081029218923182,0.11123395290287481,0.1120358148275524,0.11187958739751168,0.11311690044706289,0.11353162523438154,0.11453706095396778,0.11482367688434525,0.11497585903717232
Cl Lindsay 66,MC0095,15.435833,-72.56416,59.99999999999999,11.68277396650707,11.349301255453701,11.173835860110193,11.113186858786838,11.145089546549672,11.21423187165136,11.206961349360574,11.31445840044124,11.378695023923251,11.458632624581135,11.498738996464947,11.506821505802339,0.11682773966507069,0.11349301255453702,0.11173835860110193,0.11113186858786839,0.11145089546549672,0.1121423187165136,0.11206961349360574,0.1131445840044124,0.11378695023923252,0.11458632624581135,0.11498738996464948,0.1150682150580234
Cl Lindsay 78,MC0072,16.72,-71.690834,90.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Cl Lindsay 78,MC0095,16.72,-71.690834,90.0,14.051266329445358,13.737882500441597,13.579872429613223,13.367442811099213,13.3127312045151,13.191026117197591,13.144581513216,12.99714949222644,12.979063589743914,12.936451912665408,12.957350248128112,12.94533538675936,0.14051266329445358,0.13737882500441598,0.13579872429613224,0.13367442811099214,0.133127312045151,0.1319102611719759,0.13144581513216,0.1299714949222644,0.12979063589743914,0.1293645191266541,0.12957350248128113,0.1294533538675936
Cl Lindsay 80,MC0095,16.866667,-72.76945,70.0,13.320256984756554,12.893359485112617,12.66745110181781,12.546805246033838,12.545332584956544,12.508863323778712,12.476921320172366,12.422869769442748,12.448045525684192,12.358304921767791,12.358090550148365,12.307122811467664,0.13320256984756554,0.12893359485112618,0.12667451101817812,0.12546805246033838,0.12545332584956545,0.12508863323778713,0.12476921320172366,0.12422869769442749,0.12448045525684193,0.12358304921767792,0.12358090550148365,0.12307122811467665
Cl Lindsay 93,MC0116,18.200832,-73.47361,59.99999999999999,16.0091334551506,15.489252649398164,15.331678843870938,15.005814319050671,14.825215942761776,14.513034060708748,14.407686286770726,14.0347870332442,13.959677663318955,13.830444886626092,13.773124232600955,13.748347984941256,0.160091334551506,0.15489252649398164,0.15331678843870938,0.15005814319050673,0.14825215942761777,0.1451303406070875,0.14407686286770727,0.140347870332442,0.13959677663318956,0.13830444886626092,0.13773124232600956,0.13748347984941256
OGLE-CL SMC  341,MC0072,18.688334,-71.34722,55.00000000000001,15.404355100279986,14.972132339271285,14.629405200084692,14.467137464682907,14.4642644035539,14.426803576123097,14.407903293876121,14.38488363207436,14.462019304038629,14.440409120082135,14.498035893521582,14.49066793455374,0.15404355100279987,0.14972132339271285,0.1462940520008469,0.14467137464682908,0.144642644035539,0.14426803576123098,0.1440790329387612,0.1438488363207436,0.14462019304038629,0.14440409120082134,0.14498035893521583,0.1449066793455374
NGC176,MC0114,8.995,-73.16583,70.0,13.013718703679814,12.560925824298195,12.397323262417238,12.29212987486984,12.327224402680862,12.393356966450469,12.384826388986417,12.47827822072299,12.539637640543322,12.57794452261771,12.657922442498212,12.636002046142439,0.13013718703679814,0.12560925824298194,0.12397323262417238,0.12292129874869841,0.12327224402680863,0.1239335696645047,0.12384826388986417,0.1247827822072299,0.12539637640543322,0.1257794452261771,0.12657922442498212,0.1263600204614244
NGC222,MC0114,10.185417,-73.38417,70.0,12.70269805327477,12.353804599447706,12.141686552587911,11.813894035559425,11.747800911537691,11.465770405861228,11.379133345390699,11.136033535043143,10.944346141241782,10.971188679338855,10.661719077596809,10.8258849413412,0.1270269805327477,0.12353804599447706,0.12141686552587912,0.11813894035559425,0.11747800911537691,0.11465770405861228,0.11379133345390699,0.11136033535043144,0.10944346141241783,0.10971188679338856,0.1066171907759681,0.10825884941341202
NGC231,MC0114,10.278333,-73.35111,100.0,12.809358968141188,12.326005589055427,12.10715783045226,11.929125760578971,11.929834820362203,11.85151010002668,11.803313912116868,11.715039324522174,11.728811850022717,11.671382991029423,11.731519790770502,11.686730994938081,0.12809358968141188,0.12326005589055428,0.12107157830452261,0.11929125760578972,0.11929834820362203,0.1185151010002668,0.11803313912116868,0.11715039324522174,0.11728811850022718,0.11671382991029423,0.11731519790770502,0.11686730994938081
NGC269,MC0114,12.0875,-73.53028,70.0,nan,nan,23.375081392929278,23.019621251491206,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.23375081392929278,0.23019621251491207,nan,nan,nan,nan,nan,nan,nan,nan
NGC269,MC0115,12.0875,-73.53028,70.0,13.557833400622819,13.116814422112657,12.821432325802206,12.536971237332441,12.518825002887311,12.34493904160006,12.258493687876742,12.037535864264193,11.960107671127723,11.924543080164392,11.873938012111477,11.838876752105637,0.13557833400622818,0.13116814422112658,0.12821432325802207,0.12536971237332442,0.12518825002887313,0.1234493904160006,0.12258493687876743,0.12037535864264193,0.11960107671127723,0.11924543080164393,0.11873938012111478,0.11838876752105637
NGC290,MC0115,12.812083,-73.16111,59.99999999999999,12.34348849949965,11.980380475290502,11.873170971653508,11.720672878086596,11.726313495916221,11.683901945844129,11.626394982628815,11.53810603683052,11.53455102166799,11.506593739232201,11.497905975179858,11.455403037256236,0.1234348849949965,0.11980380475290503,0.11873170971653509,0.11720672878086597,0.11726313495916221,0.11683901945844129,0.11626394982628815,0.1153810603683052,0.11534551021667991,0.11506593739232202,0.11497905975179858,0.11455403037256236
NGC422,MC0095,17.354584,-71.76611,55.00000000000001,14.287252323876372,13.9158543931992,13.726837855060385,13.518131875322075,13.500953109252592,13.445905156730989,13.408928742937306,13.347326358843183,13.36431686110005,13.348553731388838,13.410256219504497,13.40262550205265,0.14287252323876373,0.139158543931992,0.13726837855060386,0.13518131875322076,0.13500953109252592,0.1344590515673099,0.13408928742937307,0.13347326358843184,0.1336431686110005,0.13348553731388837,0.13410256219504496,0.1340262550205265
OGLE-CL SMC  250,MC0116,21.140833,-73.23917,80.0,12.297499529008965,12.239606518206708,12.201231059672528,12.098913682812233,12.094170808684243,12.07198759228206,12.027890786017629,11.884063742851824,11.840715992432754,11.864548375962961,11.878290576882742,11.860322785648215,0.12297499529008965,0.12239606518206708,0.12201231059672528,0.12098913682812233,0.12094170808684243,0.1207198759228206,0.1202789078601763,0.11884063742851825,0.11840715992432754,0.11864548375962962,0.11878290576882743,0.11860322785648215
OGLE-CL SMC  250,MC0117,21.140833,-73.23917,80.0,12.507939033085481,12.405075784602513,12.439090401992335,12.232786206800256,12.242837868385939,12.152585468421385,12.079228497822246,11.936388656055115,11.87232969653108,11.925521042912836,11.942835413884119,11.914680835147214,0.12507939033085483,0.12405075784602514,0.12439090401992335,0.12232786206800256,0.12242837868385939,0.12152585468421385,0.12079228497822246,0.11936388656055115,0.11872329696531081,0.11925521042912836,0.11942835413884119,0.11914680835147215
OGLE-CL SMC  251,MC0116,21.160833,-73.21611,85.0,13.869250235490629,13.838012276800264,13.614518254064295,13.657737118796904,13.57782954492126,13.594451738248981,13.638517952944559,13.505387987931774,13.542054156378848,13.480277160880785,13.542903327581028,13.321635881502386,0.1386925023549063,0.13838012276800263,0.13614518254064295,0.13657737118796903,0.1357782954492126,0.1359445173824898,0.1363851795294456,0.13505387987931775,0.1354205415637885,0.13480277160880785,0.1354290332758103,0.13321635881502386
OGLE-CL SMC  251,MC0117,21.160833,-73.21611,85.0,14.366089317394598,14.29734581970584,14.071299169424815,13.840317992893404,13.833279445553167,13.724521862635982,13.678018702158042,13.561480699354508,13.722804717754432,13.494255376260021,13.521549795726424,13.337318068225319,0.14366089317394598,0.1429734581970584,0.14071299169424817,0.13840317992893403,0.13833279445553168,0.13724521862635983,0.13678018702158043,0.13561480699354508,0.13722804717754433,0.13494255376260023,0.13521549795726423,0.13337318068225318
OGLE-CL SMC  254,MC0136,20.720833,-74.19139,95.0,16.038670238003302,15.714391962067953,15.509180611540483,15.293689140133491,15.34662307387943,15.331243119138279,15.353388721729182,15.322315101400864,15.431898516703459,15.497507828298751,15.572174282820688,15.648924093369413,0.16038670238003302,0.15714391962067953,0.15509180611540482,0.1529368914013349,0.1534662307387943,0.1533124311913828,0.15353388721729183,0.15322315101400866,0.1543189851670346,0.1549750782829875,0.1557217428282069,0.15648924093369412
OGLE-CL SMC  265,MC0113,6.324583,-73.86972,75.0,17.60385559346245,16.902207840242305,16.808044538306447,16.212322997585765,15.982489887197323,15.52900521194243,15.539891166808836,14.96347697514102,14.912482329012988,14.735291209596149,14.71574063453723,14.828673959075982,0.17603855593462447,0.16902207840242306,0.16808044538306446,0.16212322997585765,0.15982489887197324,0.1552900521194243,0.15539891166808836,0.1496347697514102,0.14912482329012988,0.1473529120959615,0.1471574063453723,0.14828673959075983
OGLE-CL SMC  267,MC0113,6.636667,-73.63528,100.0,16.14503260835972,16.446030676772686,16.226279528952055,15.588506933642588,15.461669731015611,14.80365642626918,14.80054824432186,14.209390901180386,14.148295597326637,14.034721064507387,14.083871627077517,14.183688436051126,0.16145032608359722,0.16446030676772685,0.16226279528952056,0.15588506933642587,0.15461669731015612,0.1480365642626918,0.1480054824432186,0.14209390901180385,0.14148295597326638,0.14034721064507388,0.14083871627077518,0.14183688436051126
OGLE-CL SMC  270,MC0133,6.520417,-74.416664,95.0,17.658161623871678,16.929424826267457,17.433297762222615,16.277806455762303,16.237014896174895,15.566576183608806,15.508707588319249,15.012137177723519,14.92159003338025,14.71722061591762,14.825174036121435,14.600190569719325,0.1765816162387168,0.16929424826267458,0.17433297762222616,0.16277806455762303,0.16237014896174895,0.15566576183608807,0.15508707588319248,0.1501213717772352,0.1492159003338025,0.1471722061591762,0.14825174036121436,0.14600190569719326
OGLE-CL SMC  271,MC0134,8.364167,-74.361664,70.0,17.33940617226112,17.052575038279542,16.672299918974375,16.071970065307674,16.064906516933622,15.513700249508252,15.341750946686066,14.947003834471893,14.87753815559611,14.692558087872627,14.709262975925407,14.579695527740553,0.1733940617226112,0.17052575038279544,0.16672299918974376,0.16071970065307675,0.16064906516933622,0.15513700249508253,0.15341750946686067,0.14947003834471892,0.1487753815559611,0.14692558087872626,0.14709262975925408,0.14579695527740552
OGLE-CL SMC  273,MC0134,8.366667,-74.36278,75.0,17.21890484736148,16.812403662924453,16.425982844133365,15.905001805944172,15.873459460019289,15.368486032691788,15.222133751362406,14.804985177526092,14.73485767989656,14.560600071009695,14.579665697381651,14.432880171329268,0.1721890484736148,0.16812403662924452,0.16425982844133366,0.15905001805944172,0.1587345946001929,0.1536848603269179,0.15222133751362407,0.14804985177526092,0.1473485767989656,0.14560600071009697,0.14579665697381652,0.14432880171329268
OGLE-CL SMC  330,MC0133,7.165417,-74.39889,95.0,16.9104511354049,16.998261172473097,16.874882617808822,16.798979243118374,16.381055505901017,15.777019915408541,15.620098642256622,15.047199682040247,14.959119619886383,14.683033041684656,14.653961907228576,14.762950270286558,0.16910451135404903,0.16998261172473098,0.16874882617808823,0.16798979243118375,0.16381055505901018,0.1577701991540854,0.15620098642256622,0.15047199682040246,0.14959119619886382,0.14683033041684657,0.14653961907228577,0.14762950270286557
NoName_33,MC0115,15.325833,-73.465836,20.0,16.216258319384323,15.759373176957912,15.431924986004196,15.352581206895103,15.3515280458393,15.362396407788868,15.36702168245234,15.45364579232887,15.532869747424849,15.617661325345725,15.725514228448366,15.731846767317235,0.16216258319384325,0.1575937317695791,0.15431924986004197,0.15352581206895102,0.153515280458393,0.15362396407788867,0.1536702168245234,0.1545364579232887,0.1553286974742485,0.15617661325345725,0.15725514228448367,0.15731846767317234
NoName_34,MC0135,16.04625,-74.29806,20.0,18.471559698818396,18.41251287873078,18.093996397599955,17.600238202055237,17.741007081126263,17.27383019424119,17.26913227874217,16.929376421983676,16.905728322679273,16.850873091523102,16.868672762491144,16.854538698123104,0.18471559698818396,0.1841251287873078,0.18093996397599957,0.17600238202055238,0.17741007081126264,0.17273830194241188,0.1726913227874217,0.16929376421983677,0.16905728322679273,0.16850873091523103,0.16868672762491144,0.16854538698123103
NoName_35,MC0095,16.194584,-72.71611,20.0,15.838276151585838,15.579327983480571,15.25708350463,15.060531104622266,15.031799654476593,14.900651498013119,14.811410379518914,14.56418411523986,14.537759447325435,14.379317805494852,14.319663777113092,14.281679869489674,0.15838276151585837,0.1557932798348057,0.1525708350463,0.15060531104622266,0.15031799654476594,0.14900651498013118,0.14811410379518916,0.1456418411523986,0.14537759447325435,0.1437931780549485,0.14319663777113092,0.14281679869489675
NoName_36,MC0095,18.09875,-72.29195,20.0,16.471394819333856,16.21975475067812,15.935577698641815,15.800537846930307,15.89869729400948,15.941092991768606,15.960440083053058,16.11905962887463,16.17369900679435,16.30038680458683,16.502820010909563,16.519831900408455,0.16471394819333857,0.1621975475067812,0.15935577698641815,0.15800537846930307,0.1589869729400948,0.15941092991768607,0.1596044008305306,0.1611905962887463,0.1617369900679435,0.16300386804586828,0.16502820010909564,0.16519831900408455
NoName_37,MC0116,20.753332,-73.21861,29.999999999999996,17.250670191116875,17.1869020754023,16.732136659527622,16.646737578749846,16.610990752803538,16.62002423594059,16.692121193003818,16.741427533909103,17.12393044306893,16.997790784432247,17.162894992180718,17.46934797862883,0.17250670191116876,0.17186902075402302,0.16732136659527622,0.16646737578749846,0.1661099075280354,0.16620024235940592,0.16692121193003817,0.16741427533909103,0.1712393044306893,0.16997790784432248,0.1716289499218072,0.1746934797862883
[RZ2005] 108,MC0094,14.523333,-71.869446,25.0,16.934551185959418,16.09338229708037,15.815037430532303,15.713644775866811,15.767359477655445,15.768137480556842,15.787321207156573,15.9115252270697,16.02819413511817,16.10799015396941,16.297098000606628,16.316119518497494,0.16934551185959418,0.16093382297080372,0.15815037430532303,0.1571364477586681,0.15767359477655446,0.15768137480556843,0.15787321207156574,0.159115252270697,0.1602819413511817,0.16107990153969412,0.16297098000606627,0.16316119518497493
